1.0000	0.9763	0.2438	-0.0687	-0.2630	0.0707	0.8589	0.1664	-0.0379	0.0615	0.1725	-0.1758	0.1481	-0.1014	-0.0699	0.7876	0.3549	-0.2638	0.0309	-0.0332	-0.0365	-0.5357	0.4792	-0.1016	-0.0524	0.0873	-0.0455	0.0568	0.0127	-0.0824	-0.0884	-0.1149	0.1149	0.1009	0.0726	0.0103	0.2316	0.0724	-0.0174	-0.0745
0.9763	1.0000	0.2311	-0.0570	-0.2581	0.1014	0.8208	-0.0251	-0.0473	0.0899	0.1851	-0.1935	0.1405	-0.1139	-0.0291	0.7907	0.3655	-0.2756	-0.0102	-0.0630	-0.0588	-0.5644	0.4900	-0.0358	-0.0785	0.1375	-0.0071	0.0171	0.0417	-0.0592	-0.0946	-0.0118	0.0118	0.1569	0.1152	0.0206	0.2204	0.0298	-0.0353	-0.0315
0.2438	0.2311	1.0000	-0.3000	0.2000	0.1000	0.2781	0.0717	0.1000	-0.0500	0.0000	0.0500	-0.2500	-0.2500	-0.2500	0.1446	0.2144	-0.0653	0.0064	-0.0410	0.0000	-0.2980	0.2506	0.0000	-0.0438	-0.0518	-0.0561	0.0664	0.0416	-0.1206	0.0500	-0.2000	0.0000	-0.0351	-0.0351	0.2000	0.1167	-0.0243	-0.0558	-0.1000
-0.0687	-0.0570	-0.3000	1.0000	-0.1500	-0.2500	-0.1099	-0.0336	-0.1500	-0.1500	-0.2500	-0.1500	-0.3000	-0.3000	-0.4000	-0.0982	-0.0942	-0.1059	0.0901	0.1110	0.1074	0.1364	-0.1043	-0.1500	0.1262	0.0438	0.1165	-0.1276	0.0568	0.1074	-0.2500	0.1000	-0.3500	0.0270	-0.0031	-0.0500	0.0061	0.0265	0.0198	-0.3000
-0.2630	-0.2581	0.2000	-0.1500	1.0000	-0.2500	-0.2658	-0.0629	0.0000	0.0500	0.1000	-0.2500	-0.2500	0.1000	-0.4000	-0.0937	-0.1948	0.2051	-0.1064	-0.0634	-0.1164	0.2647	-0.2338	0.0500	-0.0761	0.0243	-0.0485	0.0463	-0.1191	0.0505	-0.1500	-0.3000	-0.1500	0.0193	0.0518	0.0500	-0.1682	0.0050	0.0557	0.0000
0.0707	0.1014	0.1000	-0.2500	-0.2500	1.0000	0.0544	-0.1281	-0.2000	-0.2000	-0.1500	-0.1500	-0.4000	-0.1500	0.1500	0.1931	-0.0214	-0.1764	-0.1624	-0.3156	-0.5511	-0.2715	0.1551	-0.2000	-0.4890	0.2345	0.3036	-0.2820	0.1993	0.1703	-0.1500	-0.1500	-0.3500	0.2736	0.2052	0.1000	0.1501	-0.0827	-0.1795	-0.2000
0.8589	0.8208	0.2781	-0.1099	-0.2658	0.0544	1.0000	0.2541	-0.0805	0.1160	0.1916	-0.1978	0.2010	-0.1393	-0.0913	0.5273	0.3280	-0.2313	0.1002	0.0024	0.0034	-0.4211	0.3861	-0.0801	-0.0057	0.0235	-0.0835	0.0936	0.0499	-0.1620	-0.0885	-0.1699	0.1699	0.0684	-0.0108	-0.0223	0.2379	0.0847	-0.0008	-0.0685
0.1664	-0.0251	0.0717	-0.0336	-0.0629	-0.1281	0.2541	1.0000	0.0686	-0.1278	-0.0099	0.0264	0.0489	0.0389	-0.1748	0.0651	-0.0351	-0.0104	0.1635	0.2109	0.1389	0.1276	-0.0758	-0.2500	0.1764	-0.2254	-0.0976	0.1140	-0.0957	-0.0551	-0.0130	-0.5198	0.5198	-0.2389	-0.1807	-0.0156	0.0669	0.1054	0.0563	-0.1407
-0.0379	-0.0473	0.1000	-0.1500	0.0000	-0.2000	-0.0805	0.0686	1.0000	-0.1500	-0.2000	0.2000	-0.4500	-0.0500	-0.4500	-0.0047	-0.0391	0.0568	-0.1751	0.1846	0.0686	-0.0686	0.0521	-0.1500	0.1231	-0.0994	0.2692	-0.2361	0.1682	0.1414	-0.1000	-0.1000	-0.3500	-0.1243	-0.0568	-0.1000	-0.0485	-0.1242	-0.0367	-0.4000
0.0615	0.0899	-0.0500	-0.1500	0.0500	-0.2000	0.1160	-0.1278	-0.1500	1.0000	0.1000	-0.4000	0.0000	0.2000	-0.4500	0.2201	-0.0923	0.1467	-0.1396	0.0024	0.0604	0.1136	-0.0805	0.4000	0.0130	-0.0485	0.1117	-0.0761	0.1682	-0.0581	0.0500	-0.3500	-0.2000	-0.0237	-0.0592	-0.0500	-0.2343	-0.0237	0.0615	0.0000
