1.0000	0.9648	0.3213	-0.1196	-0.2980	-0.0957	0.7838	0.2514	-0.0566	0.0637	0.1975	-0.2291	0.1245	-0.0866	-0.0940	0.6338	0.1521	-0.2653	0.1325	-0.0049	-0.0588	-0.1345	0.2765	-0.0780	-0.0818	-0.1202	-0.0594	0.1011	0.1098	-0.2091	-0.1850	-0.1783	0.1783	-0.0955	-0.0887	0.0022	0.1289	0.1673	0.2124	-0.0956
0.9648	1.0000	0.3213	-0.1313	-0.2887	-0.0679	0.7156	0.0179	-0.0778	0.0990	0.1880	-0.2255	0.0776	-0.0554	-0.0544	0.6414	0.1793	-0.3082	0.0608	-0.0371	-0.1053	-0.1574	0.2549	-0.0202	-0.1342	-0.0850	-0.0585	0.1011	0.1218	-0.2191	-0.1898	-0.0604	0.0604	-0.0565	-0.0540	0.0055	0.0848	0.1110	0.1877	-0.1100
0.3213	0.3213	1.0000	-0.3000	0.2000	0.1000	0.3554	0.0605	0.1000	-0.0500	0.0000	0.0500	-0.2500	-0.2500	-0.2500	0.1512	0.1742	-0.0378	0.1059	-0.0662	0.0832	-0.3970	0.1607	0.0000	-0.0321	-0.0189	0.0946	-0.1000	0.1761	-0.0316	0.0500	-0.2000	0.0000	-0.0246	-0.0397	0.2000	0.0794	0.0832	-0.0945	-0.1000
-0.1196	-0.1313	-0.3000	1.0000	-0.1500	-0.2500	-0.1897	-0.0729	-0.1500	-0.1500	-0.2500	-0.1500	-0.3000	-0.3000	-0.4000	-0.0729	-0.1520	-0.1313	0.2130	-0.0263	-0.0292	0.2364	0.0409	-0.1500	0.0029	-0.0438	0.0000	0.0140	-0.1019	0.0691	-0.2500	0.1000	-0.3500	0.0175	-0.0905	-0.0500	0.0088	-0.0117	0.1722	-0.3000
-0.2980	-0.2887	0.2000	-0.1500	1.0000	-0.2500	-0.2841	-0.0162	0.0000	0.0500	0.1000	-0.2500	-0.2500	0.1000	-0.4000	-0.1270	-0.0926	0.1501	-0.2980	0.1017	-0.0786	0.2980	-0.2287	0.0500	0.0370	0.0578	-0.1156	0.1111	-0.1345	-0.0161	-0.1500	-0.3000	-0.1500	0.0162	0.1202	0.0500	-0.1039	-0.0924	-0.0208	0.0000
-0.0957	-0.0679	0.1000	-0.2500	-0.2500	1.0000	-0.1111	-0.0710	-0.2000	-0.2000	-0.1500	-0.1500	-0.4000	-0.1500	0.1500	0.1605	0.1454	-0.1034	-0.1790	-0.0865	-0.1977	-0.1358	-0.2161	-0.2000	-0.1343	0.0648	0.2695	-0.2821	0.2516	0.1161	-0.1500	-0.1500	-0.3500	0.1420	0.0015	0.1000	-0.2099	-0.1080	-0.2933	-0.2000
0.7838	0.7156	0.3554	-0.1897	-0.2841	-0.1111	1.0000	0.3587	-0.1273	0.1344	0.2164	-0.2507	0.1822	-0.1490	-0.0742	0.2882	0.0677	-0.1908	0.1586	0.0398	-0.0478	-0.0591	0.1962	-0.0808	-0.0238	-0.1628	-0.1020	0.1242	0.1578	-0.2760	-0.1534	-0.2513	0.2513	-0.0937	-0.1605	-0.0802	0.1428	0.1666	0.1680	-0.0992
0.2514	0.0179	0.0605	-0.0729	-0.0162	-0.0710	0.3587	1.0000	0.0919	-0.1697	0.0774	-0.0487	0.1317	-0.0485	-0.2227	0.0523	-0.0728	0.0272	0.2015	0.1752	0.1685	0.0759	0.0604	-0.2627	0.2356	-0.1976	-0.0099	0.0318	-0.0140	-0.0251	0.0440	-0.5405	0.5405	-0.1826	-0.1518	-0.0756	0.1249	0.0916	0.1094	-0.0234
-0.0566	-0.0778	0.1000	-0.1500	0.0000	-0.2000	-0.1273	0.0919	1.0000	-0.1500	-0.2000	0.2000	-0.4500	-0.0500	-0.4500	-0.0354	-0.0213	0.1344	-0.2476	0.2831	0.1840	-0.0424	0.0141	-0.1500	0.2759	-0.2122	0.2964	-0.2722	0.2118	0.1380	-0.1000	-0.1000	-0.3500	-0.2228	-0.1840	-0.1000	-0.1591	-0.1662	-0.0601	-0.4000
0.0637	0.0990	-0.0500	-0.1500	0.0500	-0.2000	0.1344	-0.1697	-0.1500	1.0000	0.1000	-0.4000	0.0000	0.2000	-0.4500	0.3041	-0.0957	0.2546	-0.1804	0.0071	0.1663	0.2758	-0.2122	0.4000	0.0389	-0.1344	0.1194	-0.0595	0.2118	-0.1084	0.0500	-0.3500	-0.2000	-0.1415	-0.1380	-0.0500	-0.3324	-0.0354	0.0955	0.0000
